15,7,8,14,17,13,4,15,12,2,3,5,17,5,9,9,9,13,11,4,0,15,8,4,13,13,0,7,3,16,0,0,0,0,10,17,15,15,11,0,0,6,15,13,6,0,9,0,0,0,0,3,9,0,0,13,0,0,0,0,0,0,0,14,0,5,0,12,15,16,0,7,0,0,14,14,0,4,0,13,0,0,12,9,0,0,0,0,11,0,0,0,0,6,0,0,0,9,0,14,9,7,0,0,0,0,1,0,0,4,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,15,0,0
0.65869,0.49993,0.73439,0.56412,0.039305,0.76885,1.495,0.52351,0.79874,1.6998,0.83279,0.12857,0.90866,2.4493,1.78,-0.35046,-0.13265,0.2629,0.75126,0.97379,0,-0.080688,0.59939,0.86171,0.16691,1.052,0,1.3269,0.34928,1.8224,0,0,0,0,-0.36514,0.67822,-0.24427,0.2229,1.4504,0,0,0.50813,0.53913,1.0674,1.5857,0,0.30446,0,0,0,0,0.32001,1.63,0,0,0.24701,0,0,0,0,0,0,0,2.3946,0,-0.65007,0,1.6013,-0.72103,0.47494,0,1.6443,0,0,2.388,1.759,0,0.68855,0,1.4624,0,0,0.46623,-0.4763,0,0,0,0,1.1179,0,0,0,0,2.5412,0,0,0,-0.51829,0,0.20896,1.772,2.1953,0,0,0,0,1.0398,0,0,-0.005056,0,0,0,0,1.8863,0,0,0.34302,0.84331,0,0,0,0,0,0,0,0,0,2.4049,0,0
2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,0,42,44,46,48,50,0,52,54,56,0,0,0,0,58,60,62,64,66,0,0,68,70,72,74,0,76,0,0,0,0,78,80,0,0,82,0,0,0,0,0,0,0,84,0,86,0,88,90,92,0,94,0,0,96,98,0,100,0,102,0,0,104,106,0,0,0,0,108,0,0,0,0,110,0,0,0,112,0,114,116,118,0,0,0,0,120,0,0,122,0,0,0,0,124,0,0,126,128,0,0,0,0,0,0,0,0,0,130,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,7,1,6,6,0,0,0,0,0,1,4,0,0,0,0,5,0,5,3,4,4,0,0,7,2,0,5,6,6,6,3,6,1,0,1,0,1,0,0,0,4,0,3,3,0,0,5,0,2,0,7,2,0,0,3,1,1,1,0,3,1,7,3,0,3,3,2,0,5,0,0,0,3,4,4,1,0,1,1,0,3,5,5,7,0,4,7,0,0,3,6,1,3,7,7,2,1,2,0,2,2
