15,15,6,5,12,4,9,3,3,3,0,5,9,7,1,11,11,0,7,9,0,9,13,14,14,4,2,7,0,6,9,14,6,11,0,0,0,0,3,8,9,13,0,0,13,0,0,3,10,4,9,4,0,0,13,10,4,0,6,0,0,11,0,0,0,15,17,0,0,0,0,8,9,12,0,0,0,0,0,10,0,0,12,0,0,0,5,6,1,0,0,14,0,13,0,0,0,4,0,0,0,4,0,0,0,7,7,0,0,1,1,6,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,14,0,0,0,2,7,0,0,17,0,0,0,0,0
0.63515,0.5429,0.77202,1.0685,0.51986,2.2032,1.3261,-0.0022978,0.10643,0.6236,0,-0.2126,0.094755,0.64368,1.3785,0.55985,0.35292,0,3.1033,0.33313,0,-0.67441,-0.12105,1.6327,0.69727,0.34164,0.83745,2.0395,0,0.6206,-0.45945,1.4336,-0.85521,0.58644,0,0,0,0,-0.40854,1.1424,1.6828,0.64742,0,0,1.0614,0,0,0.42077,1.0357,0.8629,2.1601,2.3719,0,0,0.50917,-0.16158,-0.5276,0,0.22377,0,0,0.32328,0,0,0,2.4793,0.8862,0,0,0,0,1.1016,1.1367,0.61608,0,0,0,0,0,1.4766,0,0,1.9166,0,0,0,0.26929,-0.5328,1.166,0,0,1.5726,0,1.1831,0,0,0,0.31573,0,0,0,-0.32138,0,0,0,0.22242,1.1562,0,0,0.19423,1.8243,0.27134,0,0.86624,0,0,0,0,-0.21821,0,0,0,0,0,0,0,0,0.7451,0,0,0,1.4759,0.20879,0,0,0.61205,0,0,0,0,0
2,4,6,8,10,12,14,16,18,20,0,22,24,26,28,30,32,0,34,36,0,38,40,42,44,46,48,50,0,52,54,56,58,60,0,0,0,0,62,64,66,68,0,0,70,0,0,72,74,76,78,80,0,0,82,84,86,0,88,0,0,90,0,0,0,92,94,0,0,0,0,96,98,100,0,0,0,0,0,102,0,0,104,0,0,0,106,108,110,0,0,112,0,114,0,0,0,116,0,0,0,118,0,0,0,120,122,0,0,124,126,128,0,130,0,0,0,0,132,0,0,0,0,0,0,0,0,134,0,0,0,136,138,0,0,140,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,6,1,0,0,0,0,5,4,0,4,5,0,0,0,0,0,1,1,0,0,0,3,0,2,2,0,5,5,2,0,0,5,5,4,4,0,0,0,4,7,7,2,7,0,4,6,0,3,3,3,0,0,0,5,4,0,2,0,7,2,2,0,2,2,2,0,3,1,1,0,0,1,1,0,0,0,1,0,4,2,2,6,0,3,3,3,3,1,3,1,1,0,4,7,7,0,0,4,4,0,6,6,6,6,6
