10,4,9,8,16,3,5,11,9,3,8,9,6,3,11,11,12,14,0,16,0,16,13,16,16,14,5,10,0,10,9,1,0,9,3,1,13,0,0,13,5,0,0,16,10,11,0,11,1,0,0,0,16,0,15,0,7,15,0,16,0,9,11,8,12,17,9,15,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,8,1,12,0,0,0,13,0,0,14,14,9,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.92473,1.5975,1.6646,0.43639,0.55545,0.43194,1.528,0.22258,1.5493,-0.57327,0.84885,0.63507,2.4947,0.14021,0.11721,0.18591,0.99028,1.0508,0,-0.17587,0,1.3689,0.62871,0.78225,1.3151,2.0288,2.0259,1.4078,0,1.8631,2.6799,0.93072,0,0.40101,-0.019847,0.40432,0.18415,0,0,0.57253,-0.029873,0,0,0.058534,1.2424,0.27202,0,0.81734,-0.95132,0,0,0,0.37053,0,2.3176,0,0.7418,0.13788,0,0.67236,0,-0.47924,1.2098,0.8758,0.78647,0.64377,0.15771,1.3147,0,0,0,0,0,0,0,0,0,0.77364,0,0,-0.13303,0,0,0,0,0,0,0.091562,-0.12811,0.11544,0,0,0,0.29555,0,0,0.69909,-0.15629,-0.19263,0,0,0.96951,0,0,0,0,0,0,0,-0.11388,0,0,0,0,0.39463,0,0.9969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,0,38,0,40,42,44,46,48,50,52,0,54,56,58,0,60,62,64,66,0,0,68,70,0,0,72,74,76,0,78,80,0,0,0,82,0,84,0,86,88,0,90,0,92,94,96,98,100,102,104,0,0,0,0,0,0,0,0,0,106,0,0,108,0,0,0,0,0,0,110,112,114,0,0,0,116,0,0,118,120,122,0,0,124,0,0,0,0,0,0,0,126,0,0,0,0,128,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,6,4,0,0,5,4,0,0,0,5,0,0,2,2,7,0,7,0,2,0,0,5,0,4,0,0,0,0,0,0,0,4,5,5,1,6,5,3,4,4,0,1,3,0,7,4,7,7,7,7,0,0,0,5,1,6,0,1,2,0,0,0,3,3,0,4,5,5,4,3,3,3,0,1,2,6,6,0,3,0,2,2,2,4,1,2,1,2,3,6,1,1,3,1
