5,2,12,12,16,10,3,7,7,9,4,15,9,0,1,15,15,10,9,15,11,15,5,0,1,3,3,7,9,4,0,0,6,12,0,15,9,11,8,3,1,0,16,0,0,1,0,7,13,0,17,12,12,0,0,6,0,0,9,1,7,6,2,0,0,2,12,15,0,0,0,0,12,8,13,0,9,0,0,0,7,0,14,0,13,16,0,0,5,0,0,0,15,0,0,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,7,0,11,0,0,0,0,0,0,0,0,0
0.87215,0.77327,1.132,0.78112,1.0489,0.78917,-0.45695,0.52213,0.44112,0.1597,2.2852,0.6353,2.336,0,0.51036,0.72973,0.61727,0.94292,0.4641,0.74842,0.32829,0.65614,-0.21333,0,0.80395,0.73738,-0.26286,2.1278,0.84241,0.34674,0,0,0.59773,1.4965,0,0.21326,0.76082,0.38122,0.7855,-0.55231,1.4836,0,1.5839,0,0,-0.74698,0,0.93301,0.38601,0,-0.031887,1.9053,2.0497,0,0,-0.81342,0,0,0.082495,-0.6432,-0.074521,0.95711,0.16526,0,0,1.9753,1.7277,1.3519,0,0,0,0,1.153,-0.34664,0.22157,0,0.83087,0,0,0,2.4114,0,0.66956,0,0.93613,0.39248,0,0,-0.091804,0,0,0,-0.18944,0,0,0.25181,1.9773,0,0,0,0,1.9368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.76251,-1.1292,1.0576,0,0.72441,0,0,0,0,0,0,0,0,0
2,4,6,8,10,12,14,16,18,20,22,24,26,0,28,30,32,34,36,38,40,42,44,0,46,48,50,52,54,56,0,0,58,60,0,62,64,66,68,70,72,0,74,0,0,76,0,78,80,0,82,84,86,0,0,88,0,0,90,92,94,96,98,0,0,100,102,104,0,0,0,0,106,108,110,0,112,0,0,0,114,0,116,0,118,120,0,0,122,0,0,0,124,0,0,126,128,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,134,136,0,138,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,6,0,5,5,0,2,0,0,7,0,0,0,1,4,0,1,4,0,0,0,0,0,5,7,0,0,0,4,4,3,4,0,0,0,2,0,4,7,2,0,7,0,2,0,0,2,6,0,2,2,1,0,1,5,0,0,2,3,3,6,0,1,4,5,4,4,5,4,5,5,2,7,2,2,7,7,3,3,2,2,6,6,1,1,0,0,0,3,0,1,6,3,1,1,3,3,1,1
