16,15,2,11,3,3,13,12,13,9,1,9,8,8,11,2,6,2,8,13,17,14,7,2,0,0,8,0,0,9,0,0,1,3,13,0,0,1,5,5,15,13,13,1,12,0,12,0,0,0,0,7,0,17,0,4,1,15,2,4,17,0,0,8,14,0,0,13,0,4,0,9,0,0,0,14,9,8,0,0,0,6,11,0,0,4,0,4,0,0,3,16,17,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,0,10,0,0,13,0,0,0,0,0,0,0,0,0
1.4461,0.64476,0.42063,0.41482,0.58473,0.37464,0.36864,0.47214,0.11057,1.6664,-0.066957,2.2161,1.0759,1.0961,1.0405,0.117,0.10426,1.8758,0.81434,0.85435,0.24912,0.98682,0.4614,-0.35374,0,0,1.8904,0,0,1.3318,0,0,1.2305,0.23837,0.70599,0,0,0.52143,1.0164,-0.14496,1.3681,0.87555,1.191,-0.85465,0.82782,0,0.99911,0,0,0,0,0.64443,0,0.70098,0,0.68019,0.1748,0.14965,0.62696,-0.22076,0.45874,0,0,0.32421,0.76822,0,0,0.64271,0,0.78309,0,0.057989,0,0,0,-0.19402,0.29956,-0.10621,0,0,0,-1.02,-0.14843,0,0,-0.39024,0,0.0716,0,0,0.44338,-0.3841,0.64342,1.7135,0,0.93214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0332,0,0,0,0,0.75089,0,0.51333,0,0,0.21345,0,0,0,0,0,0,0,0,0
2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,0,0,50,0,0,52,0,0,54,56,58,0,0,60,62,64,66,68,70,72,74,0,76,0,0,0,0,78,0,80,0,82,84,86,88,90,92,0,0,94,96,0,0,98,0,100,0,102,0,0,0,104,106,108,0,0,0,110,112,0,0,114,0,116,0,0,118,120,122,124,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,130,0,132,0,0,134,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,5,5,0,1,3,0,0,0,1,6,0,0,0,0,0,0,0,0,4,0,4,4,2,2,0,7,0,6,0,0,0,0,0,0,4,3,0,0,4,4,0,4,0,7,0,2,4,2,0,0,0,4,6,6,0,0,3,1,0,2,0,1,1,0,0,0,0,4,0,3,7,7,7,7,2,2,2,2,3,1,5,5,1,6,4,6,3,3,0,3,1,3,3,0,1,0,5,5,0,2,3,3,1,1,1,1,2,2
